CustomerKey,Country,Age,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,class_label
11350,United Kingdom,72,M,F,30000,1,0,Graduate Degree,Clerical,1,0, <= 50K 
11351,United Kingdom,64,S,F,20000,1,0,Bachelors,Clerical,1,0, <= 50K 
11352,France,69,M,M,10000,2,0,Partial College,Manual,1,1, <= 50K 
11353,United Kingdom,68,S,F,30000,1,0,Bachelors,Clerical,1,0, <= 50K 
11354,Germany,67,M,F,20000,1,0,Partial College,Manual,1,0, <= 50K 
11355,United Kingdom,66,M,M,40000,1,0,Graduate Degree,Clerical,1,0, <= 50K 
11356,Australia,29,S,M,10000,0,0,Partial College,Manual,0,1, <= 50K 
11357,Australia,30,S,M,10000,0,0,Partial College,Manual,0,1, <= 50K 
11358,Australia,30,S,F,10000,0,0,Partial College,Manual,0,1, <= 50K 
11359,Australia,30,S,M,10000,0,0,Partial College,Manual,0,1, <= 50K 
11360,Australia,30,S,M,10000,0,0,Partial College,Manual,1,1, <= 50K 
11361,Australia,32,M,F,10000,0,0,High School,Manual,1,2, <= 50K 
11362,Australia,31,M,M,10000,0,0,High School,Manual,0,2, <= 50K 
11363,Australia,31,S,M,10000,0,0,High School,Manual,0,2, <= 50K 
11364,Australia,29,S,F,10000,1,1,High School,Manual,0,0, <= 50K 
11365,Australia,30,S,F,10000,1,1,High School,Manual,0,0, <= 50K 
11366,Australia,29,M,F,20000,0,0,Bachelors,Clerical,1,0, <= 50K 
11367,Australia,30,M,M,20000,0,0,Bachelors,Clerical,1,0, <= 50K 
11368,Australia,30,S,M,10000,1,1,High School,Manual,0,0, <= 50K 
11369,Australia,30,M,F,20000,0,0,Bachelors,Clerical,0,0, <= 50K 
11370,Australia,31,M,F,20000,0,0,Bachelors,Clerical,1,0, <= 50K 
11371,Australia,31,M,F,20000,0,0,Bachelors,Clerical,1,0, <= 50K 
11372,Australia,31,S,F,20000,0,0,Bachelors,Clerical,1,0, <= 50K 
11373,Germany,60,M,F,30000,1,0,Bachelors,Clerical,1,0, <= 50K 
11374,Germany,66,S,M,30000,1,0,Bachelors,Clerical,1,0, <= 50K 
11375,United Kingdom,66,M,M,30000,1,0,Bachelors,Clerical,1,0, <= 50K 
11376,United Kingdom,66,S,M,40000,1,0,Graduate Degree,Clerical,1,0, <= 50K 
11377,Germany,48,M,M,30000,4,0,Graduate Degree,Clerical,1,0, <= 50K 
11378,France,49,S,F,10000,1,1,High School,Manual,0,1, <= 50K 
11379,France,38,M,M,10000,1,1,High School,Manual,1,1, <= 50K 
11380,Germany,50,S,M,20000,2,0,Partial College,Manual,1,1, <= 50K 
11381,United Kingdom,44,M,F,20000,2,0,Partial College,Manual,1,1, <= 50K 
11382,France,40,M,M,20000,2,0,Partial College,Manual,1,1, <= 50K 
11383,France,48,M,F,30000,3,0,Graduate Degree,Clerical,1,0, <= 50K 
11384,France,43,M,F,30000,3,0,Bachelors,Clerical,1,0, <= 50K 
11385,United Kingdom,43,S,M,30000,3,0,Bachelors,Clerical,1,0, <= 50K 
11386,Germany,43,M,F,30000,3,0,Bachelors,Clerical,1,0, <= 50K 
11387,United Kingdom,50,S,F,40000,3,0,Graduate Degree,Clerical,1,0, <= 50K 
11388,United Kingdom,49,M,M,40000,3,0,Graduate Degree,Clerical,1,0, <= 50K 
11389,Germany,33,S,M,10000,1,1,High School,Manual,0,1, <= 50K 
11390,France,38,S,F,10000,1,1,High School,Manual,0,1, <= 50K 
11391,Germany,38,S,F,10000,2,2,High School,Manual,1,0, <= 50K 
11392,Germany,33,S,M,10000,2,2,High School,Manual,1,0, <= 50K 
11393,France,40,S,M,10000,2,2,High School,Manual,1,0, <= 50K 
11394,United Kingdom,39,S,M,10000,2,2,High School,Manual,1,0, <= 50K 
11395,Germany,38,S,F,30000,0,0,Bachelors,Clerical,1,0, <= 50K 
11396,Germany,39,M,M,10000,2,2,High School,Manual,0,1, <= 50K 
11397,France,40,S,F,20000,0,0,Partial College,Manual,0,1, <= 50K 
11398,United Kingdom,39,S,M,30000,0,0,Bachelors,Clerical,1,0, <= 50K 
11399,France,39,S,F,30000,1,0,Bachelors,Clerical,1,0, <= 50K 
11400,United Kingdom,34,S,M,40000,0,0,Graduate Degree,Clerical,1,0, <= 50K 
11401,France,39,M,F,40000,0,0,Graduate Degree,Clerical,1,0, <= 50K 
11402,France,39,M,F,40000,0,0,Graduate Degree,Clerical,1,0, <= 50K 
11403,France,34,S,F,40000,0,0,Graduate Degree,Clerical,1,0, <= 50K 
11404,Germany,57,S,F,10000,3,0,Partial College,Manual,0,2, <= 50K 
11405,Germany,57,S,F,10000,3,0,Partial College,Manual,0,2, <= 50K 
11406,France,57,M,F,20000,2,0,Partial College,Manual,1,1, <= 50K 
11407,Germany,57,M,M,20000,2,0,Partial College,Manual,1,1, <= 50K 
11408,United Kingdom,50,M,M,10000,2,1,High School,Manual,0,2, <= 50K 
11409,France,35,S,F,10000,2,2,High School,Manual,1,1, <= 50K 
11410,France,40,M,M,20000,1,1,Partial College,Manual,1,0, <= 50K 
11411,Germany,55,M,M,80000,3,2,Partial College,Professional,0,1, > 50K
11412,Germany,55,S,F,80000,4,2,Partial College,Professional,1,1, > 50K
11413,United Kingdom,55,M,F,80000,4,2,Partial College,Professional,0,1, > 50K
11414,United Kingdom,55,S,M,80000,4,2,Partial College,Professional,1,1, > 50K
11415,Germany,65,S,M,90000,5,0,Partial College,Professional,0,2, > 50K
11416,France,64,M,F,60000,3,1,Partial High School,Skilled Manual,1,4, > 50K
11417,France,64,M,F,70000,5,1,High School,Professional,1,2, > 50K
11418,Germany,64,S,M,90000,5,0,Partial College,Professional,0,2, > 50K
11419,United Kingdom,64,M,M,150000,3,4,Graduate Degree,Management,1,4, > 50K
11420,France,62,M,M,100000,2,3,Bachelors,Management,1,4, > 50K
11421,Germany,62,M,F,110000,3,4,Bachelors,Management,1,4, > 50K
11422,United Kingdom,62,M,M,170000,4,4,Bachelors,Management,1,3, > 50K
11423,Germany,54,M,F,80000,4,2,Partial College,Professional,0,1, > 50K
11424,Germany,50,M,F,80000,4,2,Partial College,Professional,1,2, > 50K
11425,France,49,M,F,90000,4,2,High School,Professional,1,2, > 50K
11426,Germany,55,M,M,110000,3,4,Bachelors,Management,1,4, > 50K
11427,Germany,55,M,F,110000,2,5,Partial College,Professional,1,2, > 50K
11428,Germany,55,S,F,120000,2,5,Bachelors,Management,1,2, > 50K
11429,France,56,M,M,80000,4,1,Partial College,Professional,1,2, > 50K
11430,Germany,57,M,F,90000,4,1,High School,Professional,1,2, > 50K
11431,Germany,40,M,M,110000,4,5,Partial College,Professional,1,2, > 50K
11432,France,57,M,F,80000,4,2,High School,Professional,1,2, > 50K
11433,France,57,M,M,80000,5,2,High School,Professional,0,2, > 50K
11434,United Kingdom,52,M,M,170000,5,5,Partial College,Professional,1,4, > 50K
11435,Germany,59,S,F,100000,3,4,Partial College,Management,1,4, > 50K
11436,United Kingdom,58,M,F,160000,3,5,Partial College,Management,0,4, > 50K
11437,France,59,M,M,90000,4,1,High School,Management,1,3, > 50K
11438,Germany,59,M,F,130000,4,5,High School,Management,1,4, > 50K
11439,France,61,M,F,90000,4,1,High School,Management,0,3, > 50K
11440,France,61,M,M,80000,5,0,Partial High School,Skilled Manual,0,2, > 50K
11441,France,62,M,F,90000,5,0,Partial High School,Skilled Manual,0,2, > 50K
11442,France,61,M,M,90000,5,0,Partial High School,Skilled Manual,1,2, > 50K
11443,Australia,33,S,F,60000,0,0,Bachelors,Professional,0,4, > 50K
11444,Australia,33,M,F,70000,0,0,Bachelors,Professional,1,3, > 50K
11445,Australia,34,S,F,70000,0,0,Bachelors,Professional,0,3, > 50K
11446,Australia,34,S,F,70000,0,0,Bachelors,Professional,0,3, > 50K
11447,Australia,34,M,F,70000,0,0,Bachelors,Professional,1,4, > 50K
11448,Australia,34,S,M,80000,0,0,Bachelors,Professional,1,3, > 50K
11449,Australia,34,M,M,80000,0,0,Bachelors,Professional,1,3, > 50K
11450,Australia,33,S,M,130000,4,5,High School,Management,1,4, > 50K
11451,Australia,34,S,M,70000,0,0,Bachelors,Professional,0,4, > 50K
11452,Australia,35,S,F,80000,0,0,Bachelors,Professional,0,3, > 50K
11453,Australia,30,S,M,80000,0,0,Bachelors,Professional,0,3, > 50K
11454,Australia,35,S,F,80000,0,0,Bachelors,Professional,0,3, > 50K
11455,Australia,35,M,M,100000,0,5,High School,Management,1,2, > 50K
11456,Australia,34,M,M,120000,5,5,Partial High School,Professional,1,4, > 50K
11457,Australia,36,M,F,90000,0,0,Bachelors,Professional,1,3, > 50K
11458,Australia,36,M,F,100000,0,5,High School,Management,1,2, > 50K
11459,Australia,36,S,F,80000,0,0,Bachelors,Professional,0,3, > 50K
11460,Australia,31,S,M,90000,0,0,Bachelors,Professional,0,3, > 50K
11461,Australia,37,S,M,90000,0,0,Bachelors,Professional,0,3, > 50K
11462,Australia,37,M,F,110000,0,5,High School,Management,1,4, > 50K
11463,Australia,37,M,F,110000,0,5,High School,Management,0,4, > 50K
11464,Australia,37,M,M,90000,0,0,Bachelors,Professional,1,4, > 50K
11465,Australia,38,M,M,90000,0,0,Bachelors,Professional,0,4, > 50K
11466,Australia,37,M,M,150000,0,5,Partial High School,Management,1,4, > 50K
11467,Australia,39,M,M,170000,1,5,Graduate Degree,Management,1,4, > 50K
11468,United Kingdom,34,M,F,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
11469,United Kingdom,36,S,M,10000,0,0,Partial High School,Manual,0,2, <= 50K 
11470,Germany,35,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
11471,France,35,S,F,30000,0,0,Partial College,Clerical,1,1, <= 50K 
11472,Australia,46,S,M,60000,3,2,Bachelors,Professional,1,2, > 50K
11473,France,28,S,F,20000,0,0,Partial High School,Manual,0,2, <= 50K 
11474,United Kingdom,29,S,M,20000,0,0,Partial High School,Manual,1,2, <= 50K 
11475,United Kingdom,30,S,M,30000,0,0,High School,Manual,0,1, <= 50K 
11476,United Kingdom,34,M,F,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
11477,Germany,30,S,M,30000,0,0,High School,Manual,0,1, <= 50K 
11478,France,30,S,M,30000,0,0,High School,Manual,0,1, <= 50K 
11479,France,36,M,M,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
11480,France,30,M,F,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
11481,Germany,36,M,F,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
11482,United Kingdom,36,S,F,30000,0,0,High School,Manual,0,1, <= 50K 
11483,France,31,M,M,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
11484,Germany,31,S,M,40000,2,2,Partial College,Clerical,1,0, <= 50K 
11485,United Kingdom,36,M,M,40000,2,2,Partial College,Clerical,0,0, <= 50K 
11486,Germany,32,S,F,10000,0,0,Partial High School,Manual,1,2, <= 50K 
11487,France,37,S,F,10000,0,0,Partial High School,Manual,0,2, <= 50K 
11488,United Kingdom,37,S,M,20000,0,0,Partial High School,Manual,1,2, <= 50K 
11489,United Kingdom,38,S,F,20000,0,0,Partial High School,Manual,0,2, <= 50K 
11490,France,38,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
11491,United Kingdom,32,M,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
11492,Germany,32,S,M,30000,0,0,High School,Manual,0,1, <= 50K 
11493,United Kingdom,38,S,F,40000,2,2,Partial College,Clerical,1,0, <= 50K 
11494,United Kingdom,38,S,M,40000,2,2,Partial College,Clerical,1,0, <= 50K 
11495,Germany,37,S,M,40000,2,2,Partial College,Clerical,1,1, <= 50K 
11496,United Kingdom,38,S,M,40000,2,2,Partial College,Clerical,1,2, <= 50K 
11497,United Kingdom,33,S,F,40000,2,2,Partial College,Clerical,1,2, <= 50K 
11498,Canada,35,S,M,40000,3,3,Partial College,Clerical,1,2, <= 50K 
11499,United States,34,S,M,40000,3,3,Partial College,Clerical,1,2, <= 50K 
11500,Canada,34,S,F,40000,0,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
11501,Canada,33,S,F,40000,3,3,Partial College,Clerical,1,2, <= 50K 
11502,Canada,34,S,M,40000,4,4,Partial College,Clerical,1,1, <= 50K 
11503,United States,78,M,M,50000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
11504,United States,78,M,F,40000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
11505,Canada,42,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
11506,Canada,43,S,M,60000,0,0,Graduate Degree,Skilled Manual,0,0, > 50K
11507,Canada,42,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
11508,United States,42,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
11509,United States,50,M,F,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
11510,Canada,55,M,M,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
11511,United States,50,M,M,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
11512,Canada,38,S,F,20000,3,0,Partial High School,Manual,1,2, <= 50K 
11513,Canada,49,S,F,20000,3,0,Partial High School,Manual,0,2, <= 50K 
11514,United States,49,M,M,30000,1,0,High School,Clerical,1,1, <= 50K 
11515,United States,55,M,F,30000,1,0,High School,Clerical,1,1, <= 50K 
11516,United States,38,M,F,30000,1,0,High School,Clerical,1,1, <= 50K 
11517,United States,55,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11518,United States,54,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11519,Canada,54,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11520,Canada,54,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11521,United States,37,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11522,United States,42,M,M,80000,5,0,Graduate Degree,Skilled Manual,1,0, > 50K
11523,Canada,52,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11524,United States,53,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11525,United States,53,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11526,Canada,41,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11527,United States,53,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11528,United States,46,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11529,United States,51,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11530,Canada,51,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11531,United States,52,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11532,United States,52,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11533,United States,46,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
11534,United States,50,S,M,60000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
11535,United States,51,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
11536,United States,45,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
11537,United States,51,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
11538,United States,49,S,F,60000,4,0,Graduate Degree,Skilled Manual,0,0, > 50K
11539,United States,44,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
11540,United States,44,S,M,60000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
11541,United States,50,S,M,60000,4,0,Graduate Degree,Skilled Manual,0,0, > 50K
11542,United Kingdom,35,S,M,20000,1,1,Partial College,Manual,0,0, <= 50K 
11543,France,41,M,F,20000,1,1,Partial College,Manual,1,1, <= 50K 
11544,Germany,35,M,M,30000,1,0,Bachelors,Clerical,1,0, <= 50K 
11545,France,41,M,M,30000,1,0,Bachelors,Clerical,1,0, <= 50K 
11546,France,41,M,F,30000,1,1,Bachelors,Clerical,1,0, <= 50K 
11547,France,35,M,F,40000,0,0,Graduate Degree,Clerical,1,0, <= 50K 
11548,United Kingdom,40,S,M,40000,0,0,Graduate Degree,Clerical,1,0, <= 50K 
11549,United Kingdom,35,M,F,40000,0,0,Bachelors,Clerical,1,0, <= 50K 
11550,United Kingdom,35,S,F,40000,0,0,Bachelors,Clerical,1,0, <= 50K 
11551,France,36,S,M,10000,3,3,High School,Manual,1,1, <= 50K 
11552,Germany,42,S,M,20000,1,1,Partial College,Manual,0,1, <= 50K 
11553,United Kingdom,41,M,F,20000,1,1,Partial College,Manual,1,1, <= 50K 
11554,France,82,S,F,10000,4,0,High School,Manual,1,2, <= 50K 
11555,United Kingdom,77,M,F,40000,1,0,Bachelors,Clerical,1,0, <= 50K 
11556,United Kingdom,42,M,M,20000,1,1,Partial College,Manual,1,1, <= 50K 
11557,United Kingdom,42,S,F,30000,1,1,Bachelors,Clerical,0,0, <= 50K 
11558,United Kingdom,41,S,M,30000,1,1,Bachelors,Clerical,0,0, <= 50K 
11559,Germany,36,S,M,30000,1,1,Bachelors,Clerical,0,1, <= 50K 
11560,United Kingdom,36,S,F,30000,1,1,Bachelors,Clerical,0,1, <= 50K 
11561,Germany,42,S,F,10000,5,5,Partial High School,Manual,1,2, <= 50K 
11562,Germany,43,M,M,20000,1,1,High School,Manual,1,1, <= 50K 
11563,United Kingdom,43,S,M,20000,1,1,High School,Manual,0,1, <= 50K 
11564,Germany,42,S,M,20000,1,1,High School,Manual,0,2, <= 50K 
11565,United Kingdom,43,S,M,20000,2,2,High School,Manual,1,0, <= 50K 
11566,France,41,M,F,40000,0,0,Bachelors,Clerical,1,0, <= 50K 
11567,Germany,36,M,F,40000,0,0,Bachelors,Clerical,1,0, <= 50K 
11568,United Kingdom,42,S,F,20000,2,2,High School,Manual,1,0, <= 50K 
11569,United Kingdom,37,M,M,30000,1,1,Bachelors,Clerical,1,1, <= 50K 
11570,Germany,43,M,F,30000,1,1,Bachelors,Skilled Manual,1,2, <= 50K 
11571,France,43,M,M,30000,1,1,Bachelors,Skilled Manual,1,2, <= 50K 
11572,France,37,M,M,30000,1,1,Bachelors,Skilled Manual,1,2, <= 50K 
11573,United Kingdom,38,S,F,20000,2,2,High School,Manual,1,1, <= 50K 
11574,United Kingdom,43,S,F,20000,2,2,High School,Manual,1,1, <= 50K 
11575,United Kingdom,44,S,M,20000,2,2,High School,Manual,1,2, <= 50K 
11576,France,44,M,M,30000,1,1,Bachelors,Skilled Manual,1,2, <= 50K 
11577,France,43,M,F,30000,1,1,Bachelors,Skilled Manual,1,2, <= 50K 
11578,France,44,S,F,10000,3,2,Partial High School,Manual,1,2, <= 50K 
11579,United Kingdom,33,S,M,20000,3,3,High School,Manual,1,1, <= 50K 
11580,United Kingdom,75,M,M,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
11581,France,42,M,F,40000,0,0,Bachelors,Professional,1,0, <= 50K 
11582,France,40,S,F,30000,2,2,Partial College,Clerical,1,0, <= 50K 
11583,France,43,S,F,30000,2,2,Partial College,Clerical,1,0, <= 50K 
11584,Germany,43,M,M,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
11585,United Kingdom,38,M,F,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
11586,United Kingdom,43,M,M,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
11587,France,39,S,M,30000,2,2,Partial College,Clerical,1,2, <= 50K 
11588,France,44,M,F,30000,2,2,Partial College,Clerical,0,2, <= 50K 
11589,United Kingdom,39,M,F,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
11590,France,34,S,F,30000,2,2,Partial College,Clerical,1,2, <= 50K 
11591,France,46,S,F,30000,3,3,Partial College,Clerical,1,0, <= 50K 
11592,France,30,S,M,20000,0,0,High School,Manual,0,1, <= 50K 
11593,France,32,S,M,20000,0,0,High School,Manual,1,1, <= 50K 
11594,France,29,S,M,20000,4,4,High School,Manual,1,2, <= 50K 
11595,Germany,30,S,M,20000,5,5,High School,Manual,1,3, <= 50K 
11596,United Kingdom,45,M,M,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
11597,France,31,S,F,30000,3,3,Partial College,Clerical,1,2, <= 50K 
11598,Germany,31,S,F,30000,3,3,Partial College,Clerical,1,3, <= 50K 
11599,France,31,S,F,20000,0,0,High School,Manual,0,1, <= 50K 
11600,France,32,S,F,30000,0,0,Partial College,Clerical,0,1, <= 50K 
11601,France,31,S,M,30000,0,0,Partial College,Clerical,1,1, <= 50K 
11602,Germany,32,S,M,30000,0,0,Partial College,Clerical,0,1, <= 50K 
11603,United Kingdom,32,S,M,30000,0,0,Partial College,Clerical,0,1, <= 50K 
11604,United Kingdom,32,S,M,30000,0,0,Partial College,Clerical,1,1, <= 50K 
11605,Germany,32,S,F,20000,0,0,High School,Manual,0,1, <= 50K 
11606,France,28,S,F,10000,0,0,Partial High School,Manual,0,2, <= 50K 
11607,France,28,S,M,20000,0,0,High School,Manual,1,1, <= 50K 
11608,France,33,S,M,20000,0,0,High School,Manual,0,1, <= 50K 
11609,United Kingdom,33,S,M,30000,0,0,Partial College,Clerical,0,1, <= 50K 
11610,United Kingdom,34,S,M,30000,0,0,Partial College,Clerical,0,1, <= 50K 
11611,France,29,M,M,20000,0,0,Partial High School,Manual,0,1, <= 50K 
11612,United Kingdom,29,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
11613,Germany,33,S,F,30000,0,0,Partial College,Clerical,0,1, <= 50K 
11614,Germany,33,S,F,30000,0,0,Partial College,Clerical,0,1, <= 50K 
11615,United Kingdom,33,M,M,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
11616,United Kingdom,34,M,F,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
11617,United States,50,S,M,60000,4,0,Graduate Degree,Skilled Manual,0,0, > 50K
11618,Canada,50,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
11619,Canada,36,S,F,50000,0,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
11620,United States,36,S,F,50000,0,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
11621,United States,36,S,F,50000,0,0,Graduate Degree,Skilled Manual,0,0, <= 50K 
11622,United States,35,M,M,50000,0,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
11623,United States,36,S,F,50000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
11624,United States,30,S,M,50000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
11625,United States,36,M,M,50000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
